Index,ID,Inbox,From,Subject,Date,Page,Body Text,HTML File,Extracted Links,Extracted Codes,Scraped At
71,"e_ZwLjBQVkZQDmZGD0ZQNjZwRmAmR3Zt==","wealifyjunior@yopmail.com","Your receipt from CLOUDWAYS HOSTING","Your receipt from CLOUDWAYS HOSTING","Wealify <no-reply@wealify.com>",5,"Đây là email sandbox WLF-15 gửi từ mailbox Wealify (SMTP config).  Người gửi gốc (CSV): receipts@cloudways.com Email id: EM-0079 Thời điểm CSV: 2026-04-27 17:36  Amount 16.00  Giao dịch thẻ  CSV id: CD-0053 Wealify order_no: WLF15-CD-0053 Thẻ: VC02 Loại: purchase Merchant: CLOUDWAYS HOSTING Số tiền: 16.0 USD (~16.0 USD) Trạng thái CSV: success Mô tả: Subscription CLOUDWAYS HOSTING","html/mail_071_e_ZwLjBQVkZQDmZGD0ZQNjZwRmAmR3Zt.html","","0079; 2026; 0053","2026-08-21T07:48:43.488Z"
72,"e_ZwLjBQVkZQDmZGDlZQNjZwRmAwx2Zt==","wealifyjunior@yopmail.com","Your receipt from CLOUDWAYS HOSTING","Your receipt from CLOUDWAYS HOSTING","Wealify <no-reply@wealify.com>",5,"Đây là email sandbox WLF-15 gửi từ mailbox Wealify (SMTP config).  Người gửi gốc (CSV): receipts@cloudways.com Email id: EM-0078 Thời điểm CSV: 2026-03-27 13:41  Amount 16.00  Giao dịch thẻ  CSV id: CD-0052 Wealify order_no: WLF15-CD-0052 Thẻ: VC02 Loại: purchase Merchant: CLOUDWAYS HOSTING Số tiền: 16.0 USD (~16.0 USD) Trạng thái CSV: success Mô tả: Subscription CLOUDWAYS HOSTING","html/mail_072_e_ZwLjBQVkZQDmZGDlZQNjZwRmAwx2Zt.html","","0078; 2026; 0052","2026-08-21T07:48:44.201Z"
73,"e_ZwLjBQVkZQDmZGDkZQNjZwRmAwt3BN==","wealifyjunior@yopmail.com","Your receipt from FIGMA.COM","Your receipt from FIGMA.COM","Wealify <no-reply@wealify.com>",5,"Đây là email sandbox WLF-15 gửi từ mailbox Wealify (SMTP config).  Người gửi gốc (CSV): receipts@figma.com Email id: EM-0076 Thời điểm CSV: 2026-07-24 10:48  Amount 15.00  Giao dịch thẻ  CSV id: CD-0050 Wealify order_no: WLF15-CD-0050 Thẻ: VC03 Loại: purchase Merchant: FIGMA.COM Số tiền: 15.0 USD (~15.0 USD) Trạng thái CSV: success Mô tả: Subscription FIGMA.COM","html/mail_073_e_ZwLjBQVkZQDmZGDkZQNjZwRmAwt3BN.html","","0076; 2026; 0050","2026-08-21T07:48:44.912Z"
74,"e_ZwLjBQVkZQDmZGZ4ZQNjZwRmAwH0AD==","wealifyjunior@yopmail.com","Your receipt from FIGMA.COM","Your receipt from FIGMA.COM","Wealify <no-reply@wealify.com>",5,"Đây là email sandbox WLF-15 gửi từ mailbox Wealify (SMTP config).  Người gửi gốc (CSV): receipts@figma.com Email id: EM-0075 Thời điểm CSV: 2026-06-24 10:49  Amount 15.00  Giao dịch thẻ  CSV id: CD-0049 Wealify order_no: WLF15-CD-0049 Thẻ: VC03 Loại: purchase Merchant: FIGMA.COM Số tiền: 15.0 USD (~15.0 USD) Trạng thái CSV: success Mô tả: Subscription FIGMA.COM","html/mail_074_e_ZwLjBQVkZQDmZGZ4ZQNjZwRmAwH0AD.html","","0075; 2026; 0049","2026-08-21T07:48:45.622Z"
75,"e_ZwLjBQVkZQDmZGZ2ZQNjZwRmAwN2ZD==","wealifyjunior@yopmail.com","Your receipt from FIGMA.COM","Your receipt from FIGMA.COM","Wealify <no-reply@wealify.com>",5,"Đây là email sandbox WLF-15 gửi từ mailbox Wealify (SMTP config).  Người gửi gốc (CSV): receipts@figma.com Email id: EM-0073 Thời điểm CSV: 2026-04-24 15:21  Amount 15.00  Giao dịch thẻ  CSV id: CD-0047 Wealify order_no: WLF15-CD-0047 Thẻ: VC03 Loại: purchase Merchant: FIGMA.COM Số tiền: 15.0 USD (~15.0 USD) Trạng thái CSV: success Mô tả: Subscription FIGMA.COM","html/mail_075_e_ZwLjBQVkZQDmZGZ2ZQNjZwRmAwN2ZD.html","","0073; 2026; 0047","2026-08-21T07:48:46.330Z"
76,"e_ZwLjBQVkZQDmZGZmZQNjZwRmAGD0Aj==","wealifyjunior@yopmail.com","Your receipt from FIGMA.COM","Your receipt from FIGMA.COM","Wealify <no-reply@wealify.com>",6,"Đây là email sandbox WLF-15 gửi từ mailbox Wealify (SMTP config).  Người gửi gốc (CSV): receipts@figma.com Email id: EM-0074 Thời điểm CSV: 2026-05-24 21:06  Amount 15.00  Giao dịch thẻ  CSV id: CD-0048 Wealify order_no: WLF15-CD-0048 Thẻ: VC03 Loại: purchase Merchant: FIGMA.COM Số tiền: 15.0 USD (~15.0 USD) Trạng thái CSV: success Mô tả: Subscription FIGMA.COM","html/mail_076_e_ZwLjBQVkZQDmZGZmZQNjZwRmAGD0Aj.html","","0074; 2026; 0048","2026-08-21T07:48:47.046Z"
77,"e_ZwLjBQVkZQDmZGV5ZQNjZwRmAQH4BN==","wealifyjunior@yopmail.com","Your receipt from FIGMA.COM","Your receipt from FIGMA.COM","Wealify <no-reply@wealify.com>",6,"Đây là email sandbox WLF-15 gửi từ mailbox Wealify (SMTP config).  Người gửi gốc (CSV): receipts@figma.com Email id: EM-0071 Thời điểm CSV: 2026-02-24 12:36  Amount 15.00  Giao dịch thẻ  CSV id: CD-0045 Wealify order_no: WLF15-CD-0045 Thẻ: VC03 Loại: purchase Merchant: FIGMA.COM Số tiền: 15.0 USD (~15.0 USD) Trạng thái CSV: success Mô tả: Subscription FIGMA.COM","html/mail_077_e_ZwLjBQVkZQDmZGV5ZQNjZwRmAQH4BN.html","","0071; 2026; 0045","2026-08-21T07:48:47.759Z"
78,"e_ZwLjBQVkZQDmZGV5ZQNjZwRmAQH3AN==","wealifyjunior@yopmail.com","Your receipt from FIGMA.COM","Your receipt from FIGMA.COM","Wealify <no-reply@wealify.com>",6,"Đây là email sandbox WLF-15 gửi từ mailbox Wealify (SMTP config).  Người gửi gốc (CSV): receipts@figma.com Email id: EM-0071 Thời điểm CSV: 2026-02-24 12:36  Amount 15.00  Giao dịch thẻ  CSV id: CD-0045 Wealify order_no: WLF15-CD-0045 Thẻ: VC03 Loại: purchase Merchant: FIGMA.COM Số tiền: 15.0 USD (~15.0 USD) Trạng thái CSV: success Mô tả: Subscription FIGMA.COM","html/mail_078_e_ZwLjBQVkZQDmZGV5ZQNjZwRmAQH3AN.html","","0071; 2026; 0045","2026-08-21T07:48:48.472Z"
79,"e_ZwLjBQVkZQDmZGV5ZQNjZwRmAQD3Zj==","wealifyjunior@yopmail.com","Your receipt from FIGMA.COM","Your receipt from FIGMA.COM","Wealify <no-reply@wealify.com>",6,"Đây là email sandbox WLF-15 gửi từ mailbox Wealify (SMTP config).  Người gửi gốc (CSV): receipts@figma.com Email id: EM-0072 Thời điểm CSV: 2026-03-24 14:30  Amount 15.00  Giao dịch thẻ  CSV id: CD-0046 Wealify order_no: WLF15-CD-0046 Thẻ: VC03 Loại: purchase Merchant: FIGMA.COM Số tiền: 15.0 USD (~15.0 USD) Trạng thái CSV: success Mô tả: Subscription FIGMA.COM","html/mail_079_e_ZwLjBQVkZQDmZGV5ZQNjZwRmAQD3Zj.html","","0072; 2026; 0046","2026-08-21T07:48:49.183Z"
80,"e_ZwLjBQVkZQDmZGV3ZQNjZwRmAQR5AN==","wealifyjunior@yopmail.com","Your receipt from CANVA","Your receipt from CANVA","Wealify <no-reply@wealify.com>",6,"Đây là email sandbox WLF-15 gửi từ mailbox Wealify (SMTP config).  Người gửi gốc (CSV): receipts@canva.com Email id: EM-0069 Thời điểm CSV: 2026-06-21 13:57  Amount 12.99  Giao dịch thẻ  CSV id: CD-0043 Wealify order_no: WLF15-CD-0043 Thẻ: VC01 Loại: purchase Merchant: CANVA* PRO MONTHLY Số tiền: 12.99 USD (~12.99 USD) Trạng thái CSV: success Mô tả: Subscription CANVA* PRO MONTHLY","html/mail_080_e_ZwLjBQVkZQDmZGV3ZQNjZwRmAQR5AN.html","","0069; 2026; 0043","2026-08-21T07:48:49.896Z"
81,"e_ZwLjBQVkZQDmZGVmZQNjZwRmZmV3ZD==","wealifyjunior@yopmail.com","Your receipt from CANVA","Your receipt from CANVA","Wealify <no-reply@wealify.com>",6,"Đây là email sandbox WLF-15 gửi từ mailbox Wealify (SMTP config).  Người gửi gốc (CSV): receipts@canva.com Email id: EM-0068 Thời điểm CSV: 2026-05-21 08:42  Amount 12.99  Giao dịch thẻ  CSV id: CD-0042 Wealify order_no: WLF15-CD-0042 Thẻ: VC01 Loại: purchase Merchant: CANVA* PRO MONTHLY Số tiền: 12.99 USD (~12.99 USD) Trạng thái CSV: success Mô tả: Subscription CANVA* PRO MONTHLY","html/mail_081_e_ZwLjBQVkZQDmZGVmZQNjZwRmZmV3ZD.html","","0068; 2026; 0042","2026-08-21T07:48:50.609Z"
82,"e_ZwLjBQVkZQDmZGR4ZQNjZwRmZwD1Zt==","wealifyjunior@yopmail.com","Your receipt from CANVA","Your receipt from CANVA","Wealify <no-reply@wealify.com>",6,"Đây là email sandbox WLF-15 gửi từ mailbox Wealify (SMTP config).  Người gửi gốc (CSV): receipts@canva.com Email id: EM-0067 Thời điểm CSV: 2026-04-21 20:47  Amount 12.99  Giao dịch thẻ  CSV id: CD-0041 Wealify order_no: WLF15-CD-0041 Thẻ: VC01 Loại: purchase Merchant: CANVA* PRO MONTHLY Số tiền: 12.99 USD (~12.99 USD) Trạng thái CSV: success Mô tả: Subscription CANVA* PRO MONTHLY","html/mail_082_e_ZwLjBQVkZQDmZGR4ZQNjZwRmZwD1Zt.html","","0067; 2026; 0041","2026-08-21T07:48:51.319Z"
83,"e_ZwLjBQVkZQDmZGR1ZQNjZwRmZGxjZt==","wealifyjunior@yopmail.com","Your receipt from CANVA","Your receipt from CANVA","Wealify <no-reply@wealify.com>",6,"Đây là email sandbox WLF-15 gửi từ mailbox Wealify (SMTP config).  Người gửi gốc (CSV): receipts@canva.com Email id: EM-0066 Thời điểm CSV: 2026-03-21 14:04  Amount 12.99  Giao dịch thẻ  CSV id: CD-0040 Wealify order_no: WLF15-CD-0040 Thẻ: VC01 Loại: purchase Merchant: CANVA* PRO MONTHLY Số tiền: 12.99 USD (~12.99 USD) Trạng thái CSV: success Mô tả: Subscription CANVA* PRO MONTHLY","html/mail_083_e_ZwLjBQVkZQDmZGR1ZQNjZwRmZGxjZt.html","","0066; 2026; 0040","2026-08-21T07:48:52.030Z"
84,"e_ZwLjBQVkZQDmZGR0ZQNjZwRmZGp2Zj==","wealifyjunior@yopmail.com","Your receipt from CANVA","Your receipt from CANVA","Wealify <no-reply@wealify.com>",6,"Đây là email sandbox WLF-15 gửi từ mailbox Wealify (SMTP config).  Người gửi gốc (CSV): receipts@canva.com Email id: EM-0065 Thời điểm CSV: 2026-02-21 11:31  Amount 12.99  Giao dịch thẻ  CSV id: CD-0039 Wealify order_no: WLF15-CD-0039 Thẻ: VC01 Loại: purchase Merchant: CANVA* PRO MONTHLY Số tiền: 12.99 USD (~12.99 USD) Trạng thái CSV: success Mô tả: Subscription CANVA* PRO MONTHLY","html/mail_084_e_ZwLjBQVkZQDmZGR0ZQNjZwRmZGp2Zj.html","","0065; 2026; 0039","2026-08-21T07:48:52.744Z"
85,"e_ZwLjBQVkZQDmZGRkZQNjZwRmZGN1AN==","wealifyjunior@yopmail.com","Your receipt from PADDLE.NET","Your receipt from PADDLE.NET","Wealify <no-reply@wealify.com>",6,"Đây là email sandbox WLF-15 gửi từ mailbox Wealify (SMTP config).  Người gửi gốc (CSV): receipts@paddle.com Email id: EM-0064 Thời điểm CSV: 2026-08-18 19:43  Amount 10.00  Giao dịch thẻ  CSV id: CD-0038 Wealify order_no: WLF15-CD-0038 Thẻ: VC01 Loại: purchase Merchant: PADDLE.NET* NOTION Số tiền: 10.0 USD (~10.0 USD) Trạng thái CSV: success Mô tả: Subscription PADDLE.NET* NOTION","html/mail_085_e_ZwLjBQVkZQDmZGRkZQNjZwRmZGN1AN.html","","0064; 2026; 0038","2026-08-21T07:48:53.457Z"
86,"e_ZwLjBQVkZQDmZGN4ZQNjZwRmZQH1Zt==","wealifyjunior@yopmail.com","Your receipt from PADDLE.NET","Your receipt from PADDLE.NET","Wealify <no-reply@wealify.com>",6,"Đây là email sandbox WLF-15 gửi từ mailbox Wealify (SMTP config).  Người gửi gốc (CSV): receipts@paddle.com Email id: EM-0063 Thời điểm CSV: 2026-07-18 11:27  Amount 10.00  Giao dịch thẻ  CSV id: CD-0037 Wealify order_no: WLF15-CD-0037 Thẻ: VC01 Loại: purchase Merchant: PADDLE.NET* NOTION Số tiền: 10.0 USD (~10.0 USD) Trạng thái CSV: success Mô tả: Subscription PADDLE.NET* NOTION","html/mail_086_e_ZwLjBQVkZQDmZGN4ZQNjZwRmZQH1Zt.html","","0063; 2026; 0037","2026-08-21T07:48:54.170Z"
87,"e_ZwLjBQVkZQDmZGN2ZQNjZwRlBGxkBN==","wealifyjunior@yopmail.com","Your receipt from PADDLE.NET","Your receipt from PADDLE.NET","Wealify <no-reply@wealify.com>",6,"Đây là email sandbox WLF-15 gửi từ mailbox Wealify (SMTP config).  Người gửi gốc (CSV): receipts@paddle.com Email id: EM-0062 Thời điểm CSV: 2026-06-18 11:33  Amount 10.00  Giao dịch thẻ  CSV id: CD-0036 Wealify order_no: WLF15-CD-0036 Thẻ: VC01 Loại: purchase Merchant: PADDLE.NET* NOTION Số tiền: 10.0 USD (~10.0 USD) Trạng thái CSV: success Mô tả: Subscription PADDLE.NET* NOTION","html/mail_087_e_ZwLjBQVkZQDmZGN2ZQNjZwRlBGxkBN.html","","0062; 2026; 0036","2026-08-21T07:48:54.883Z"
88,"e_ZwLjBQVkZQDmZGN0ZQNjZwRlBGH1Aj==","wealifyjunior@yopmail.com","Your receipt from PADDLE.NET","Your receipt from PADDLE.NET","Wealify <no-reply@wealify.com>",6,"Đây là email sandbox WLF-15 gửi từ mailbox Wealify (SMTP config).  Người gửi gốc (CSV): receipts@paddle.com Email id: EM-0061 Thời điểm CSV: 2026-05-18 13:24  Amount 10.00  Giao dịch thẻ  CSV id: CD-0035 Wealify order_no: WLF15-CD-0035 Thẻ: VC01 Loại: purchase Merchant: PADDLE.NET* NOTION Số tiền: 10.0 USD (~10.0 USD) Trạng thái CSV: success Mô tả: Subscription PADDLE.NET* NOTION","html/mail_088_e_ZwLjBQVkZQDmZGN0ZQNjZwRlBGH1Aj.html","","0061; 2026; 0035","2026-08-21T07:48:55.593Z"
89,"e_ZwLjBQVkZQDmZGNlZQNjZwRlBQx0Aj==","wealifyjunior@yopmail.com","Your receipt from PADDLE.NET","Your receipt from PADDLE.NET","Wealify <no-reply@wealify.com>",6,"Đây là email sandbox WLF-15 gửi từ mailbox Wealify (SMTP config).  Người gửi gốc (CSV): receipts@paddle.com Email id: EM-0060 Thời điểm CSV: 2026-04-18 13:25  Amount 10.00  Giao dịch thẻ  CSV id: CD-0034 Wealify order_no: WLF15-CD-0034 Thẻ: VC01 Loại: purchase Merchant: PADDLE.NET* NOTION Số tiền: 10.0 USD (~10.0 USD) Trạng thái CSV: success Mô tả: Subscription PADDLE.NET* NOTION","html/mail_089_e_ZwLjBQVkZQDmZGNlZQNjZwRlBQx0Aj.html","","0060; 2026; 0034","2026-08-21T07:48:56.305Z"
90,"e_ZwLjBQVkZQDmZGNjZQNjZwRlBQD0ZN==","wealifyjunior@yopmail.com","Your receipt from PADDLE.NET","Your receipt from PADDLE.NET","Wealify <no-reply@wealify.com>",6,"Đây là email sandbox WLF-15 gửi từ mailbox Wealify (SMTP config).  Người gửi gốc (CSV): receipts@paddle.com Email id: EM-0060 Thời điểm CSV: 2026-04-18 13:25  Amount 10.00  Giao dịch thẻ  CSV id: CD-0034 Wealify order_no: WLF15-CD-0034 Thẻ: VC01 Loại: purchase Merchant: PADDLE.NET* NOTION Số tiền: 10.0 USD (~10.0 USD) Trạng thái CSV: success Mô tả: Subscription PADDLE.NET* NOTION","html/mail_090_e_ZwLjBQVkZQDmZGNjZQNjZwRlBQD0ZN.html","","0060; 2026; 0034","2026-08-21T07:48:57.019Z"
91,"e_ZwLjBQVkZQDmZQH3ZQNjZwRlAmtlZD==","wealifyjunior@yopmail.com","Your receipt from PADDLE.NET","Your receipt from PADDLE.NET","Wealify <no-reply@wealify.com>",7,"Đây là email sandbox WLF-15 gửi từ mailbox Wealify (SMTP config).  Người gửi gốc (CSV): receipts@paddle.com Email id: EM-0058 Thời điểm CSV: 2026-02-18 17:08  Amount 10.00  Giao dịch thẻ  CSV id: CD-0032 Wealify order_no: WLF15-CD-0032 Thẻ: VC01 Loại: purchase Merchant: PADDLE.NET* NOTION Số tiền: 10.0 USD (~10.0 USD) Trạng thái CSV: success Mô tả: Subscription PADDLE.NET* NOTION","html/mail_091_e_ZwLjBQVkZQDmZQH3ZQNjZwRlAmtlZD.html","","0058; 2026; 0032","2026-08-21T07:48:57.733Z"
92,"e_ZwLjBQVkZQDmZQH0ZQNjZwRlAmVkBN==","wealifyjunior@yopmail.com","Your receipt from ADOBE","Your receipt from ADOBE","Wealify <no-reply@wealify.com>",7,"Đây là email sandbox WLF-15 gửi từ mailbox Wealify (SMTP config).  Người gửi gốc (CSV): receipts@adobe.com Email id: EM-0057 Thời điểm CSV: 2026-08-15 21:22  Amount 54.99  Giao dịch thẻ  CSV id: CD-0031 Wealify order_no: WLF15-CD-0031 Thẻ: VC03 Loại: purchase Merchant: ADOBE *CREATIVE CLD Số tiền: 54.99 USD (~54.99 USD) Trạng thái CSV: success Mô tả: Subscription ADOBE *CREATIVE CLD","html/mail_092_e_ZwLjBQVkZQDmZQH0ZQNjZwRlAmVkBN.html","","0057; 2026; 0031","2026-08-21T07:48:58.443Z"
93,"e_ZwLjBQVkZQDmZQHjZQNjZwRlAwDkZN==","wealifyjunior@yopmail.com","Your receipt from ADOBE","Your receipt from ADOBE","Wealify <no-reply@wealify.com>",7,"Đây là email sandbox WLF-15 gửi từ mailbox Wealify (SMTP config).  Người gửi gốc (CSV): receipts@adobe.com Email id: EM-0056 Thời điểm CSV: 2026-07-15 11:24  Amount 54.99  Giao dịch thẻ  CSV id: CD-0030 Wealify order_no: WLF15-CD-0030 Thẻ: VC03 Loại: purchase Merchant: ADOBE *CREATIVE CLD Số tiền: 54.99 USD (~54.99 USD) Trạng thái CSV: success Mô tả: Subscription ADOBE *CREATIVE CLD","html/mail_093_e_ZwLjBQVkZQDmZQHjZQNjZwRlAwDkZN.html","","0056; 2026; 0030","2026-08-21T07:48:59.158Z"
94,"e_ZwLjBQVkZQDmZQD4ZQNjZwRlAGt4BN==","wealifyjunior@yopmail.com","Your receipt from ADOBE","Your receipt from ADOBE","Wealify <no-reply@wealify.com>",7,"Đây là email sandbox WLF-15 gửi từ mailbox Wealify (SMTP config).  Người gửi gốc (CSV): receipts@adobe.com Email id: EM-0055 Thời điểm CSV: 2026-06-15 16:29  Amount 54.99  Giao dịch thẻ  CSV id: CD-0029 Wealify order_no: WLF15-CD-0029 Thẻ: VC03 Loại: purchase Merchant: ADOBE *CREATIVE CLD Số tiền: 54.99 USD (~54.99 USD) Trạng thái CSV: success Mô tả: Subscription ADOBE *CREATIVE CLD","html/mail_094_e_ZwLjBQVkZQDmZQD4ZQNjZwRlAGt4BN.html","","0055; 2026; 0029","2026-08-21T07:48:59.873Z"
95,"e_ZwLjBQVkZQDmZQD2ZQNjZwRlAGV5Aj==","wealifyjunior@yopmail.com","Your receipt from ADOBE","Your receipt from ADOBE","Wealify <no-reply@wealify.com>",7,"Đây là email sandbox WLF-15 gửi từ mailbox Wealify (SMTP config).  Người gửi gốc (CSV): receipts@adobe.com Email id: EM-0054 Thời điểm CSV: 2026-05-15 19:12  Amount 54.99  Giao dịch thẻ  CSV id: CD-0028 Wealify order_no: WLF15-CD-0028 Thẻ: VC03 Loại: purchase Merchant: ADOBE *CREATIVE CLD Số tiền: 54.99 USD (~54.99 USD) Trạng thái CSV: success Mô tả: Subscription ADOBE *CREATIVE CLD","html/mail_095_e_ZwLjBQVkZQDmZQD2ZQNjZwRlAGV5Aj.html","","0054; 2026; 0028","2026-08-21T07:49:00.587Z"
96,"e_ZwLjBQVkZQDmZQD0ZQNjZwRlAQxjAD==","wealifyjunior@yopmail.com","Your receipt from ADOBE","Your receipt from ADOBE","Wealify <no-reply@wealify.com>",7,"Đây là email sandbox WLF-15 gửi từ mailbox Wealify (SMTP config).  Người gửi gốc (CSV): receipts@adobe.com Email id: EM-0053 Thời điểm CSV: 2026-04-15 08:49  Amount 54.99  Giao dịch thẻ  CSV id: CD-0027 Wealify order_no: WLF15-CD-0027 Thẻ: VC03 Loại: purchase Merchant: ADOBE *CREATIVE CLD Số tiền: 54.99 USD (~54.99 USD) Trạng thái CSV: success Mô tả: Subscription ADOBE *CREATIVE CLD","html/mail_096_e_ZwLjBQVkZQDmZQD0ZQNjZwRlAQxjAD.html","","0053; 2026; 0027","2026-08-21T07:49:01.300Z"
97,"e_ZwLjBQVkZQDmZQD0ZQNjZwRlAQt3AD==","wealifyjunior@yopmail.com","Your receipt from ADOBE","Your receipt from ADOBE","Wealify <no-reply@wealify.com>",7,"Đây là email sandbox WLF-15 gửi từ mailbox Wealify (SMTP config).  Người gửi gốc (CSV): receipts@adobe.com Email id: EM-0052 Thời điểm CSV: 2026-03-15 13:09  Amount 54.99  Giao dịch thẻ  CSV id: CD-0026 Wealify order_no: WLF15-CD-0026 Thẻ: VC03 Loại: purchase Merchant: ADOBE *CREATIVE CLD Số tiền: 54.99 USD (~54.99 USD) Trạng thái CSV: success Mô tả: Subscription ADOBE *CREATIVE CLD","html/mail_097_e_ZwLjBQVkZQDmZQD0ZQNjZwRlAQt3AD.html","","0052; 2026; 0026","2026-08-21T07:49:02.012Z"
98,"e_ZwLjBQVkZQDmZQDkZQNjZwRlAQRlZj==","wealifyjunior@yopmail.com","Your receipt from ADOBE","Your receipt from ADOBE","Wealify <no-reply@wealify.com>",7,"Đây là email sandbox WLF-15 gửi từ mailbox Wealify (SMTP config).  Người gửi gốc (CSV): receipts@adobe.com Email id: EM-0051 Thời điểm CSV: 2026-02-15 16:24  Amount 54.99  Giao dịch thẻ  CSV id: CD-0025 Wealify order_no: WLF15-CD-0025 Thẻ: VC03 Loại: purchase Merchant: ADOBE *CREATIVE CLD Số tiền: 54.99 USD (~54.99 USD) Trạng thái CSV: success Mô tả: Subscription ADOBE *CREATIVE CLD","html/mail_098_e_ZwLjBQVkZQDmZQDkZQNjZwRlAQRlZj.html","","0051; 2026; 0025","2026-08-21T07:49:02.727Z"
99,"e_ZwLjBQVkZQDmZQZ3ZQNjZwRlZwt0AD==","wealifyjunior@yopmail.com","Your receipt from OPENAI","Your receipt from OPENAI","Wealify <no-reply@wealify.com>",7,"Đây là email sandbox WLF-15 gửi từ mailbox Wealify (SMTP config).  Người gửi gốc (CSV): receipts@openai.com Email id: EM-0050 Thời điểm CSV: 2026-08-03 19:28  Amount 20.00  Giao dịch thẻ  CSV id: CD-0024 Wealify order_no: WLF15-CD-0024 Thẻ: VC03 Loại: purchase Merchant: OPENAI *CHATGPT SUBSCR Số tiền: 20.0 USD (~20.0 USD) Trạng thái CSV: success Mô tả: Subscription OPENAI *CHATGPT SUBSCR","html/mail_099_e_ZwLjBQVkZQDmZQZ3ZQNjZwRlZwt0AD.html","","0050; 2026; 0024","2026-08-21T07:49:03.441Z"
100,"e_ZwLjBQVkZQDmZQZ0ZQNjZwRlZwN3Zj==","wealifyjunior@yopmail.com","Your receipt from OPENAI","Your receipt from OPENAI","Wealify <no-reply@wealify.com>",7,"Đây là email sandbox WLF-15 gửi từ mailbox Wealify (SMTP config).  Người gửi gốc (CSV): receipts@openai.com Email id: EM-0049 Thời điểm CSV: 2026-07-03 18:05  Amount 20.00  Giao dịch thẻ  CSV id: CD-0023 Wealify order_no: WLF15-CD-0023 Thẻ: VC03 Loại: purchase Merchant: OPENAI *CHATGPT SUBSCR Số tiền: 20.0 USD (~20.0 USD) Trạng thái CSV: success Mô tả: Subscription OPENAI *CHATGPT SUBSCR","html/mail_100_e_ZwLjBQVkZQDmZQZ0ZQNjZwRlZwN3Zj.html","","0049; 2026; 0023","2026-08-21T07:49:04.152Z"
101,"e_ZwLjBQVkZQDmZQZkZQNjZwRlZGZ3ZN==","wealifyjunior@yopmail.com","Your receipt from OPENAI","Your receipt from OPENAI","Wealify <no-reply@wealify.com>",7,"Đây là email sandbox WLF-15 gửi từ mailbox Wealify (SMTP config).  Người gửi gốc (CSV): receipts@openai.com Email id: EM-0048 Thời điểm CSV: 2026-06-03 17:59  Amount 20.00  Giao dịch thẻ  CSV id: CD-0022 Wealify order_no: WLF15-CD-0022 Thẻ: VC03 Loại: purchase Merchant: OPENAI *CHATGPT SUBSCR Số tiền: 20.0 USD (~20.0 USD) Trạng thái CSV: success Mô tả: Subscription OPENAI *CHATGPT SUBSCR","html/mail_101_e_ZwLjBQVkZQDmZQZkZQNjZwRlZGZ3ZN.html","","0048; 2026; 0022","2026-08-21T07:49:04.861Z"
102,"e_ZwLjBQVkZQDmZQV5ZQNjZwRlZQt1AD==","wealifyjunior@yopmail.com","Your receipt from OPENAI","Your receipt from OPENAI","Wealify <no-reply@wealify.com>",7,"Đây là email sandbox WLF-15 gửi từ mailbox Wealify (SMTP config).  Người gửi gốc (CSV): receipts@openai.com Email id: EM-0047 Thời điểm CSV: 2026-05-03 15:22  Amount 20.00  Giao dịch thẻ  CSV id: CD-0021 Wealify order_no: WLF15-CD-0021 Thẻ: VC03 Loại: purchase Merchant: OPENAI *CHATGPT SUBSCR Số tiền: 20.0 USD (~20.0 USD) Trạng thái CSV: success Mô tả: Subscription OPENAI *CHATGPT SUBSCR","html/mail_102_e_ZwLjBQVkZQDmZQV5ZQNjZwRlZQt1AD.html","","0047; 2026; 0021","2026-08-21T07:49:05.571Z"
103,"e_ZwLjBQVkZQDmZQV3ZQNjZwRlZQDlBN==","wealifyjunior@yopmail.com","Your receipt from OPENAI","Your receipt from OPENAI","Wealify <no-reply@wealify.com>",7,"Đây là email sandbox WLF-15 gửi từ mailbox Wealify (SMTP config).  Người gửi gốc (CSV): receipts@openai.com Email id: EM-0046 Thời điểm CSV: 2026-04-03 17:36  Amount 20.00  Giao dịch thẻ  CSV id: CD-0020 Wealify order_no: WLF15-CD-0020 Thẻ: VC03 Loại: purchase Merchant: OPENAI *CHATGPT SUBSCR Số tiền: 20.0 USD (~20.0 USD) Trạng thái CSV: success Mô tả: Subscription OPENAI *CHATGPT SUBSCR","html/mail_103_e_ZwLjBQVkZQDmZQV3ZQNjZwRlZQDlBN.html","","0046; 2026; 0020","2026-08-21T07:49:06.285Z"
104,"e_ZwLjBQVkZQDmZQV2ZQNjZwRlZQV1At==","wealifyjunior@yopmail.com","Your receipt from OPENAI","Your receipt from OPENAI","Wealify <no-reply@wealify.com>",7,"Đây là email sandbox WLF-15 gửi từ mailbox Wealify (SMTP config).  Người gửi gốc (CSV): receipts@openai.com Email id: EM-0045 Thời điểm CSV: 2026-03-03 19:47  Amount 20.00  Giao dịch thẻ  CSV id: CD-0019 Wealify order_no: WLF15-CD-0019 Thẻ: VC03 Loại: purchase Merchant: OPENAI *CHATGPT SUBSCR Số tiền: 20.0 USD (~20.0 USD) Trạng thái CSV: success Mô tả: Subscription OPENAI *CHATGPT SUBSCR","html/mail_104_e_ZwLjBQVkZQDmZQV2ZQNjZwRlZQV1At.html","","0045; 2026; 0019","2026-08-21T07:49:06.994Z"
